series_id                     	year	period	       value	footnote_codes
JTU900000000000000QUL         	2004	M05	         169	
JTU900000000000000QUL         	2004	M06	         202	
JTU900000000000000QUL         	2004	M07	         171	
JTU900000000000000QUL         	2004	M08	         212	
JTU900000000000000QUL         	2004	M09	         161	
JTU900000000000000QUL         	2004	M10	         115	
JTU900000000000000QUL         	2004	M11	         105	
JTU900000000000000QUL         	2004	M12	         106	
JTU900000000000000QUL         	2004	M13	        1690	
JTU900000000000000QUL         	2005	M01	         120	
JTU900000000000000QUL         	2005	M02	         103	
JTU900000000000000QUL         	2005	M03	         112	
JTU900000000000000QUL         	2005	M04	         111	
JTU900000000000000QUL         	2005	M05	         167	
JTU900000000000000QUL         	2005	M06	         220	
JTU900000000000000QUL         	2005	M07	         151	
JTU900000000000000QUL         	2005	M08	         245	
JTU900000000000000QUL         	2005	M09	         189	
JTU900000000000000QUL         	2005	M10	         146	
JTU900000000000000QUL         	2005	M11	         120	
JTU900000000000000QUL         	2005	M12	         113	
JTU900000000000000QUL         	2005	M13	        1797	
JTU900000000000000QUL         	2006	M01	         139	
JTU900000000000000QUL         	2006	M02	         118	
JTU900000000000000QUL         	2006	M03	         133	
JTU900000000000000QUL         	2006	M04	         129	
JTU900000000000000QUL         	2006	M05	         211	
JTU900000000000000QUL         	2006	M06	         238	
JTU900000000000000QUL         	2006	M07	         205	
JTU900000000000000QUL         	2006	M08	         275	
JTU900000000000000QUL         	2006	M09	         185	
JTU900000000000000QUL         	2006	M10	         135	
JTU900000000000000QUL         	2006	M11	         122	
JTU900000000000000QUL         	2006	M12	         121	
JTU900000000000000QUL         	2006	M13	        2011	
JTU900000000000000QUL         	2007	M01	         153	
JTU900000000000000QUL         	2007	M02	         112	
JTU900000000000000QUL         	2007	M03	         133	
JTU900000000000000QUL         	2007	M04	         137	
JTU900000000000000QUL         	2007	M05	         209	
JTU900000000000000QUL         	2007	M06	         235	
JTU900000000000000QUL         	2007	M07	         207	
JTU900000000000000QUL         	2007	M08	         253	
JTU900000000000000QUL         	2007	M09	         186	
JTU900000000000000QUL         	2007	M10	         133	
JTU900000000000000QUL         	2007	M11	         112	
JTU900000000000000QUL         	2007	M12	         110	
JTU900000000000000QUL         	2007	M13	        1980	
JTU900000000000000QUL         	2008	M01	         127	
JTU900000000000000QUL         	2008	M02	         105	
JTU900000000000000QUL         	2008	M03	         104	
JTU900000000000000QUL         	2008	M04	         115	
JTU900000000000000QUL         	2008	M05	         161	
JTU900000000000000QUL         	2008	M06	         190	
JTU900000000000000QUL         	2008	M07	         160	
JTU900000000000000QUL         	2008	M08	         235	
JTU900000000000000QUL         	2008	M09	         164	
JTU900000000000000QUL         	2008	M10	         108	
JTU900000000000000QUL         	2008	M11	          82	
JTU900000000000000QUL         	2008	M12	          94	
JTU900000000000000QUL         	2008	M13	        1645	
JTU900000000000000QUL         	2009	M01	          89	
JTU900000000000000QUL         	2009	M02	          72	
JTU900000000000000QUL         	2009	M03	          79	
JTU900000000000000QUL         	2009	M04	          80	
JTU900000000000000QUL         	2009	M05	         124	
JTU900000000000000QUL         	2009	M06	         138	
JTU900000000000000QUL         	2009	M07	         138	
JTU900000000000000QUL         	2009	M08	         161	
JTU900000000000000QUL         	2009	M09	         118	
JTU900000000000000QUL         	2009	M10	          79	
JTU900000000000000QUL         	2009	M11	          78	
JTU900000000000000QUL         	2009	M12	          85	
JTU900000000000000QUL         	2009	M13	        1241	
JTU900000000000000QUL         	2010	M01	          89	
JTU900000000000000QUL         	2010	M02	          84	
JTU900000000000000QUL         	2010	M03	          81	
JTU900000000000000QUL         	2010	M04	          82	
JTU900000000000000QUL         	2010	M05	         116	
JTU900000000000000QUL         	2010	M06	         181	
JTU900000000000000QUL         	2010	M07	         141	
JTU900000000000000QUL         	2010	M08	         177	
JTU900000000000000QUL         	2010	M09	         144	
JTU900000000000000QUL         	2010	M10	          85	
JTU900000000000000QUL         	2010	M11	          71	
JTU900000000000000QUL         	2010	M12	          84	
JTU900000000000000QUL         	2010	M13	        1335	
JTU900000000000000QUL         	2011	M01	         106	
JTU900000000000000QUL         	2011	M02	          81	
JTU900000000000000QUL         	2011	M03	          80	
JTU900000000000000QUL         	2011	M04	          85	
JTU900000000000000QUL         	2011	M05	         159	
JTU900000000000000QUL         	2011	M06	         142	
JTU900000000000000QUL         	2011	M07	         168	
JTU900000000000000QUL         	2011	M08	         200	
JTU900000000000000QUL         	2011	M09	         128	
JTU900000000000000QUL         	2011	M10	          87	
JTU900000000000000QUL         	2011	M11	          83	
JTU900000000000000QUL         	2011	M12	         108	
JTU900000000000000QUL         	2011	M13	        1427	
JTU900000000000000QUL         	2012	M01	         112	
JTU900000000000000QUL         	2012	M02	         101	
JTU900000000000000QUL         	2012	M03	          96	
JTU900000000000000QUL         	2012	M04	         105	
JTU900000000000000QUL         	2012	M05	         173	
JTU900000000000000QUL         	2012	M06	         188	
JTU900000000000000QUL         	2012	M07	         161	
JTU900000000000000QUL         	2012	M08	         207	
JTU900000000000000QUL         	2012	M09	         129	
JTU900000000000000QUL         	2012	M10	         107	
JTU900000000000000QUL         	2012	M11	          95	
JTU900000000000000QUL         	2012	M12	          97	
JTU900000000000000QUL         	2012	M13	        1571	
JTU900000000000000QUL         	2013	M01	         113	
JTU900000000000000QUL         	2013	M02	          95	
JTU900000000000000QUL         	2013	M03	          92	
JTU900000000000000QUL         	2013	M04	         116	
JTU900000000000000QUL         	2013	M05	         162	
JTU900000000000000QUL         	2013	M06	         203	
JTU900000000000000QUL         	2013	M07	         167	
JTU900000000000000QUL         	2013	M08	         201	
JTU900000000000000QUL         	2013	M09	         132	
JTU900000000000000QUL         	2013	M10	         109	
JTU900000000000000QUL         	2013	M11	          85	
JTU900000000000000QUL         	2013	M12	         102	
JTU900000000000000QUL         	2013	M13	        1577	
JTU900000000000000QUL         	2014	M01	         113	
JTU900000000000000QUL         	2014	M02	          96	
JTU900000000000000QUL         	2014	M03	         102	
JTU900000000000000QUL         	2014	M04	         111	
JTU900000000000000QUL         	2014	M05	         170	
JTU900000000000000QUL         	2014	M06	         177	
JTU900000000000000QUL         	2014	M07	         173	
JTU900000000000000QUL         	2014	M08	         245	
JTU900000000000000QUL         	2014	M09	         174	
JTU900000000000000QUL         	2014	M10	         132	
JTU900000000000000QUL         	2014	M11	          92	
JTU900000000000000QUL         	2014	M12	         104	
JTU900000000000000QUL         	2014	M13	        1689	
JTU900000000000000QUL         	2015	M01	         123	
JTU900000000000000QUL         	2015	M02	         106	
JTU900000000000000QUL         	2015	M03	         120	
JTU900000000000000QUL         	2015	M04	         115	
JTU900000000000000QUL         	2015	M05	         176	
JTU900000000000000QUL         	2015	M06	         252	
JTU900000000000000QUL         	2015	M07	         190	
JTU900000000000000QUL         	2015	M08	         255	
JTU900000000000000QUL         	2015	M09	         155	
JTU900000000000000QUL         	2015	M10	         144	
JTU900000000000000QUL         	2015	M11	         104	
JTU900000000000000QUL         	2015	M12	         124	
JTU900000000000000QUL         	2015	M13	        1864	
JTU900000000000000QUL         	2016	M01	         142	
JTU900000000000000QUL         	2016	M02	         113	
JTU900000000000000QUL         	2016	M03	         128	
JTU900000000000000QUL         	2016	M04	         126	
JTU900000000000000QUL         	2016	M05	         195	
JTU900000000000000QUL         	2016	M06	         304	
JTU900000000000000QUL         	2016	M07	         191	
JTU900000000000000QUL         	2016	M08	         281	
JTU900000000000000QUL         	2016	M09	         181	
JTU900000000000000QUL         	2016	M10	         150	
JTU900000000000000QUL         	2016	M11	         110	
JTU900000000000000QUL         	2016	M12	         122	
JTU900000000000000QUL         	2016	M13	        2043	
JTU900000000000000QUL         	2017	M01	         158	
JTU900000000000000QUL         	2017	M02	         122	
JTU900000000000000QUL         	2017	M03	         145	
JTU900000000000000QUL         	2017	M04	         124	
JTU900000000000000QUL         	2017	M05	         199	
JTU900000000000000QUL         	2017	M06	         255	
JTU900000000000000QUL         	2017	M07	         196	
JTU900000000000000QUL         	2017	M08	         247	
JTU900000000000000QUL         	2017	M09	         180	
JTU900000000000000QUL         	2017	M10	         142	
JTU900000000000000QUL         	2017	M11	         127	
JTU900000000000000QUL         	2017	M12	         131	
JTU900000000000000QUL         	2017	M13	        2026	
JTU900000000000000QUL         	2018	M01	         151	
JTU900000000000000QUL         	2018	M02	         111	
JTU900000000000000QUL         	2018	M03	         134	
JTU900000000000000QUL         	2018	M04	         144	
JTU900000000000000QUL         	2018	M05	         225	
JTU900000000000000QUL         	2018	M06	         299	
JTU900000000000000QUL         	2018	M07	         220	
JTU900000000000000QUL         	2018	M08	         260	
JTU900000000000000QUL         	2018	M09	         182	
JTU900000000000000QUL         	2018	M10	         156	
JTU900000000000000QUL         	2018	M11	         140	
JTU900000000000000QUL         	2018	M12	         137	
JTU900000000000000QUL         	2018	M13	        2159	
JTU900000000000000QUL         	2019	M01	         173	
JTU900000000000000QUL         	2019	M02	         125	
JTU900000000000000QUL         	2019	M03	         137	
JTU900000000000000QUL         	2019	M04	         146	
JTU900000000000000QUL         	2019	M05	         240	
JTU900000000000000QUL         	2019	M06	         301	
JTU900000000000000QUL         	2019	M07	         214	
JTU900000000000000QUL         	2019	M08	         266	
JTU900000000000000QUL         	2019	M09	         194	
JTU900000000000000QUL         	2019	M10	         152	
JTU900000000000000QUL         	2019	M11	         137	
JTU900000000000000QUL         	2019	M12	         151	
JTU900000000000000QUL         	2019	M13	        2236	
JTU900000000000000QUL         	2020	M01	         154	C
JTU900000000000000QUL         	2020	M02	         137	
JTU900000000000000QUL         	2020	M03	         126	
JTU900000000000000QUL         	2020	M04	          94	
JTU900000000000000QUL         	2020	M05	         148	
JTU900000000000000QUL         	2020	M06	         201	
JTU900000000000000QUL         	2020	M07	         173	
JTU900000000000000QUL         	2020	M08	         222	
JTU900000000000000QUL         	2020	M09	         166	
JTU900000000000000QUL         	2020	M10	         159	
JTU900000000000000QUL         	2020	M11	         131	
JTU900000000000000QUL         	2020	M12	         139	P
JTU900000000000000QUR         	2000	M12	         0.5	
JTU900000000000000QUR         	2001	M01	         0.7	
JTU900000000000000QUR         	2001	M02	         0.6	
JTU900000000000000QUR         	2001	M03	         0.6	
JTU900000000000000QUR         	2001	M04	         0.5	
JTU900000000000000QUR         	2001	M05	         1.0	
JTU900000000000000QUR         	2001	M06	         0.8	
JTU900000000000000QUR         	2001	M07	         1.0	
JTU900000000000000QUR         	2001	M08	         1.3	
JTU900000000000000QUR         	2001	M09	         0.8	
JTU900000000000000QUR         	2001	M10	         0.6	
JTU900000000000000QUR         	2001	M11	         0.5	
JTU900000000000000QUR         	2001	M12	         0.6	
JTU900000000000000QUR         	2001	M13	         8.8	
JTU900000000000000QUR         	2002	M01	         0.6	
JTU900000000000000QUR         	2002	M02	         0.6	
JTU900000000000000QUR         	2002	M03	         0.5	
JTU900000000000000QUR         	2002	M04	         0.6	
JTU900000000000000QUR         	2002	M05	         0.7	
JTU900000000000000QUR         	2002	M06	         0.9	
JTU900000000000000QUR         	2002	M07	         0.8	
JTU900000000000000QUR         	2002	M08	         1.1	
JTU900000000000000QUR         	2002	M09	         0.9	
JTU900000000000000QUR         	2002	M10	         0.6	
JTU900000000000000QUR         	2002	M11	         0.5	
JTU900000000000000QUR         	2002	M12	         0.5	
JTU900000000000000QUR         	2002	M13	         8.2	
JTU900000000000000QUR         	2003	M01	         0.6	
JTU900000000000000QUR         	2003	M02	         0.5	
JTU900000000000000QUR         	2003	M03	         0.5	
JTU900000000000000QUR         	2003	M04	         0.5	
JTU900000000000000QUR         	2003	M05	         0.8	
JTU900000000000000QUR         	2003	M06	         0.8	
JTU900000000000000QUR         	2003	M07	         0.9	
JTU900000000000000QUR         	2003	M08	         1.2	
JTU900000000000000QUR         	2003	M09	         0.8	
JTU900000000000000QUR         	2003	M10	         0.5	
JTU900000000000000QUR         	2003	M11	         0.5	
JTU900000000000000QUR         	2003	M12	         0.5	
JTU900000000000000QUR         	2003	M13	         7.8	
JTU900000000000000QUR         	2004	M01	         0.5	
JTU900000000000000QUR         	2004	M02	         0.5	
JTU900000000000000QUR         	2004	M03	         0.5	
JTU900000000000000QUR         	2004	M04	         0.5	
JTU900000000000000QUR         	2004	M05	         0.8	
JTU900000000000000QUR         	2004	M06	         0.9	
JTU900000000000000QUR         	2004	M07	         0.8	
JTU900000000000000QUR         	2004	M08	         1.0	
JTU900000000000000QUR         	2004	M09	         0.7	
JTU900000000000000QUR         	2004	M10	         0.5	
JTU900000000000000QUR         	2004	M11	         0.5	
JTU900000000000000QUR         	2004	M12	         0.5	
JTU900000000000000QUR         	2004	M13	         7.8	
JTU900000000000000QUR         	2005	M01	         0.6	
JTU900000000000000QUR         	2005	M02	         0.5	
JTU900000000000000QUR         	2005	M03	         0.5	
JTU900000000000000QUR         	2005	M04	         0.5	
JTU900000000000000QUR         	2005	M05	         0.8	
JTU900000000000000QUR         	2005	M06	         1.0	
JTU900000000000000QUR         	2005	M07	         0.7	
JTU900000000000000QUR         	2005	M08	         1.2	
JTU900000000000000QUR         	2005	M09	         0.9	
JTU900000000000000QUR         	2005	M10	         0.7	
JTU900000000000000QUR         	2005	M11	         0.5	
JTU900000000000000QUR         	2005	M12	         0.5	
JTU900000000000000QUR         	2005	M13	         8.2	
JTU900000000000000QUR         	2006	M01	         0.6	
JTU900000000000000QUR         	2006	M02	         0.5	
JTU900000000000000QUR         	2006	M03	         0.6	
JTU900000000000000QUR         	2006	M04	         0.6	
JTU900000000000000QUR         	2006	M05	         0.9	
JTU900000000000000QUR         	2006	M06	         1.1	
JTU900000000000000QUR         	2006	M07	         1.0	
JTU900000000000000QUR         	2006	M08	         1.3	
JTU900000000000000QUR         	2006	M09	         0.8	
JTU900000000000000QUR         	2006	M10	         0.6	
JTU900000000000000QUR         	2006	M11	         0.5	
JTU900000000000000QUR         	2006	M12	         0.5	
JTU900000000000000QUR         	2006	M13	         9.2	
JTU900000000000000QUR         	2007	M01	         0.7	
JTU900000000000000QUR         	2007	M02	         0.5	
JTU900000000000000QUR         	2007	M03	         0.6	
JTU900000000000000QUR         	2007	M04	         0.6	
JTU900000000000000QUR         	2007	M05	         0.9	
JTU900000000000000QUR         	2007	M06	         1.1	
JTU900000000000000QUR         	2007	M07	         1.0	
JTU900000000000000QUR         	2007	M08	         1.2	
JTU900000000000000QUR         	2007	M09	         0.8	
JTU900000000000000QUR         	2007	M10	         0.6	
JTU900000000000000QUR         	2007	M11	         0.5	
JTU900000000000000QUR         	2007	M12	         0.5	
JTU900000000000000QUR         	2007	M13	         8.9	
JTU900000000000000QUR         	2008	M01	         0.6	
JTU900000000000000QUR         	2008	M02	         0.5	
JTU900000000000000QUR         	2008	M03	         0.5	
JTU900000000000000QUR         	2008	M04	         0.5	
JTU900000000000000QUR         	2008	M05	         0.7	
JTU900000000000000QUR         	2008	M06	         0.8	
JTU900000000000000QUR         	2008	M07	         0.8	
JTU900000000000000QUR         	2008	M08	         1.1	
JTU900000000000000QUR         	2008	M09	         0.7	
JTU900000000000000QUR         	2008	M10	         0.5	
JTU900000000000000QUR         	2008	M11	         0.4	
JTU900000000000000QUR         	2008	M12	         0.4	
JTU900000000000000QUR         	2008	M13	         7.3	
JTU900000000000000QUR         	2009	M01	         0.4	
JTU900000000000000QUR         	2009	M02	         0.3	
JTU900000000000000QUR         	2009	M03	         0.3	
JTU900000000000000QUR         	2009	M04	         0.3	
JTU900000000000000QUR         	2009	M05	         0.5	
JTU900000000000000QUR         	2009	M06	         0.6	
JTU900000000000000QUR         	2009	M07	         0.6	
JTU900000000000000QUR         	2009	M08	         0.8	
JTU900000000000000QUR         	2009	M09	         0.5	
JTU900000000000000QUR         	2009	M10	         0.3	
JTU900000000000000QUR         	2009	M11	         0.3	
JTU900000000000000QUR         	2009	M12	         0.4	
JTU900000000000000QUR         	2009	M13	         5.5	
JTU900000000000000QUR         	2010	M01	         0.4	
JTU900000000000000QUR         	2010	M02	         0.4	
JTU900000000000000QUR         	2010	M03	         0.4	
JTU900000000000000QUR         	2010	M04	         0.4	
JTU900000000000000QUR         	2010	M05	         0.5	
JTU900000000000000QUR         	2010	M06	         0.8	
JTU900000000000000QUR         	2010	M07	         0.7	
JTU900000000000000QUR         	2010	M08	         0.8	
JTU900000000000000QUR         	2010	M09	         0.7	
JTU900000000000000QUR         	2010	M10	         0.4	
JTU900000000000000QUR         	2010	M11	         0.3	
JTU900000000000000QUR         	2010	M12	         0.4	
JTU900000000000000QUR         	2010	M13	         5.9	
JTU900000000000000QUR         	2011	M01	         0.5	
JTU900000000000000QUR         	2011	M02	         0.4	
JTU900000000000000QUR         	2011	M03	         0.4	
JTU900000000000000QUR         	2011	M04	         0.4	
JTU900000000000000QUR         	2011	M05	         0.7	
JTU900000000000000QUR         	2011	M06	         0.6	
JTU900000000000000QUR         	2011	M07	         0.8	
JTU900000000000000QUR         	2011	M08	         1.0	
JTU900000000000000QUR         	2011	M09	         0.6	
JTU900000000000000QUR         	2011	M10	         0.4	
JTU900000000000000QUR         	2011	M11	         0.4	
JTU900000000000000QUR         	2011	M12	         0.5	
JTU900000000000000QUR         	2011	M13	         6.5	
JTU900000000000000QUR         	2012	M01	         0.5	
JTU900000000000000QUR         	2012	M02	         0.5	
JTU900000000000000QUR         	2012	M03	         0.4	
JTU900000000000000QUR         	2012	M04	         0.5	
JTU900000000000000QUR         	2012	M05	         0.8	
JTU900000000000000QUR         	2012	M06	         0.9	
JTU900000000000000QUR         	2012	M07	         0.8	
JTU900000000000000QUR         	2012	M08	         1.0	
JTU900000000000000QUR         	2012	M09	         0.6	
JTU900000000000000QUR         	2012	M10	         0.5	
JTU900000000000000QUR         	2012	M11	         0.4	
JTU900000000000000QUR         	2012	M12	         0.4	
JTU900000000000000QUR         	2012	M13	         7.2	
JTU900000000000000QUR         	2013	M01	         0.5	
JTU900000000000000QUR         	2013	M02	         0.4	
JTU900000000000000QUR         	2013	M03	         0.4	
JTU900000000000000QUR         	2013	M04	         0.5	
JTU900000000000000QUR         	2013	M05	         0.7	
JTU900000000000000QUR         	2013	M06	         0.9	
JTU900000000000000QUR         	2013	M07	         0.8	
JTU900000000000000QUR         	2013	M08	         1.0	
JTU900000000000000QUR         	2013	M09	         0.6	
JTU900000000000000QUR         	2013	M10	         0.5	
JTU900000000000000QUR         	2013	M11	         0.4	
JTU900000000000000QUR         	2013	M12	         0.5	
JTU900000000000000QUR         	2013	M13	         7.2	
JTU900000000000000QUR         	2014	M01	         0.5	
JTU900000000000000QUR         	2014	M02	         0.4	
JTU900000000000000QUR         	2014	M03	         0.5	
JTU900000000000000QUR         	2014	M04	         0.5	
JTU900000000000000QUR         	2014	M05	         0.8	
JTU900000000000000QUR         	2014	M06	         0.8	
JTU900000000000000QUR         	2014	M07	         0.8	
JTU900000000000000QUR         	2014	M08	         1.2	
JTU900000000000000QUR         	2014	M09	         0.8	
JTU900000000000000QUR         	2014	M10	         0.6	
JTU900000000000000QUR         	2014	M11	         0.4	
JTU900000000000000QUR         	2014	M12	         0.5	
JTU900000000000000QUR         	2014	M13	         7.7	
JTU900000000000000QUR         	2015	M01	         0.6	
JTU900000000000000QUR         	2015	M02	         0.5	
JTU900000000000000QUR         	2015	M03	         0.5	
JTU900000000000000QUR         	2015	M04	         0.5	
JTU900000000000000QUR         	2015	M05	         0.8	
JTU900000000000000QUR         	2015	M06	         1.1	
JTU900000000000000QUR         	2015	M07	         0.9	
JTU900000000000000QUR         	2015	M08	         1.2	
JTU900000000000000QUR         	2015	M09	         0.7	
JTU900000000000000QUR         	2015	M10	         0.6	
JTU900000000000000QUR         	2015	M11	         0.5	
JTU900000000000000QUR         	2015	M12	         0.6	
JTU900000000000000QUR         	2015	M13	         8.5	
JTU900000000000000QUR         	2016	M01	         0.6	
JTU900000000000000QUR         	2016	M02	         0.5	
JTU900000000000000QUR         	2016	M03	         0.6	
JTU900000000000000QUR         	2016	M04	         0.6	
JTU900000000000000QUR         	2016	M05	         0.9	
JTU900000000000000QUR         	2016	M06	         1.4	
JTU900000000000000QUR         	2016	M07	         0.9	
JTU900000000000000QUR         	2016	M08	         1.3	
JTU900000000000000QUR         	2016	M09	         0.8	
JTU900000000000000QUR         	2016	M10	         0.7	
JTU900000000000000QUR         	2016	M11	         0.5	
JTU900000000000000QUR         	2016	M12	         0.5	
JTU900000000000000QUR         	2016	M13	         9.2	
JTU900000000000000QUR         	2017	M01	         0.7	
JTU900000000000000QUR         	2017	M02	         0.5	
JTU900000000000000QUR         	2017	M03	         0.6	
JTU900000000000000QUR         	2017	M04	         0.5	
JTU900000000000000QUR         	2017	M05	         0.9	
JTU900000000000000QUR         	2017	M06	         1.1	
JTU900000000000000QUR         	2017	M07	         0.9	
JTU900000000000000QUR         	2017	M08	         1.2	
JTU900000000000000QUR         	2017	M09	         0.8	
JTU900000000000000QUR         	2017	M10	         0.6	
JTU900000000000000QUR         	2017	M11	         0.6	
JTU900000000000000QUR         	2017	M12	         0.6	
JTU900000000000000QUR         	2017	M13	         9.1	
JTU900000000000000QUR         	2018	M01	         0.7	
JTU900000000000000QUR         	2018	M02	         0.5	
JTU900000000000000QUR         	2018	M03	         0.6	
JTU900000000000000QUR         	2018	M04	         0.6	
JTU900000000000000QUR         	2018	M05	         1.0	
JTU900000000000000QUR         	2018	M06	         1.3	
JTU900000000000000QUR         	2018	M07	         1.0	
JTU900000000000000QUR         	2018	M08	         1.2	
JTU900000000000000QUR         	2018	M09	         0.8	
JTU900000000000000QUR         	2018	M10	         0.7	
JTU900000000000000QUR         	2018	M11	         0.6	
JTU900000000000000QUR         	2018	M12	         0.6	
JTU900000000000000QUR         	2018	M13	         9.6	
JTU900000000000000QUR         	2019	M01	         0.8	
JTU900000000000000QUR         	2019	M02	         0.5	
JTU900000000000000QUR         	2019	M03	         0.6	
JTU900000000000000QUR         	2019	M04	         0.6	
JTU900000000000000QUR         	2019	M05	         1.0	
JTU900000000000000QUR         	2019	M06	         1.3	
JTU900000000000000QUR         	2019	M07	         1.0	
JTU900000000000000QUR         	2019	M08	         1.2	
JTU900000000000000QUR         	2019	M09	         0.9	
JTU900000000000000QUR         	2019	M10	         0.7	
JTU900000000000000QUR         	2019	M11	         0.6	
JTU900000000000000QUR         	2019	M12	         0.7	
JTU900000000000000QUR         	2019	M13	         9.9	
JTU900000000000000QUR         	2020	M01	         0.7	C
JTU900000000000000QUR         	2020	M02	         0.6	
JTU900000000000000QUR         	2020	M03	         0.5	
JTU900000000000000QUR         	2020	M04	         0.4	
JTU900000000000000QUR         	2020	M05	         0.7	
JTU900000000000000QUR         	2020	M06	         0.9	
JTU900000000000000QUR         	2020	M07	         0.9	
JTU900000000000000QUR         	2020	M08	         1.1	
JTU900000000000000QUR         	2020	M09	         0.8	
JTU900000000000000QUR         	2020	M10	         0.7	
JTU900000000000000QUR         	2020	M11	         0.6	
JTU900000000000000QUR         	2020	M12	         0.6	P
JTU910000000000000QUL         	2000	M12	          11	
JTU910000000000000QUL         	2001	M01	          23	
JTU910000000000000QUL         	2001	M02	          15	
JTU910000000000000QUL         	2001	M03	          16	
JTU910000000000000QUL         	2001	M04	          14	
JTU910000000000000QUL         	2001	M05	          21	
JTU910000000000000QUL         	2001	M06	          11	
JTU910000000000000QUL         	2001	M07	          21	
JTU910000000000000QUL         	2001	M08	          31	
JTU910000000000000QUL         	2001	M09	          15	
JTU910000000000000QUL         	2001	M10	          14	
JTU910000000000000QUL         	2001	M11	          19	
JTU910000000000000QUL         	2001	M12	          20	
JTU910000000000000QUL         	2001	M13	         220	
JTU910000000000000QUL         	2002	M01	          22	
JTU910000000000000QUL         	2002	M02	          24	
JTU910000000000000QUL         	2002	M03	          17	
JTU910000000000000QUL         	2002	M04	          18	
JTU910000000000000QUL         	2002	M05	          20	
JTU910000000000000QUL         	2002	M06	          23	
JTU910000000000000QUL         	2002	M07	          31	
JTU910000000000000QUL         	2002	M08	          36	
JTU910000000000000QUL         	2002	M09	          24	
JTU910000000000000QUL         	2002	M10	          20	
JTU910000000000000QUL         	2002	M11	          23	
JTU910000000000000QUL         	2002	M12	          19	
JTU910000000000000QUL         	2002	M13	         277	
JTU910000000000000QUL         	2003	M01	          22	
JTU910000000000000QUL         	2003	M02	          16	
JTU910000000000000QUL         	2003	M03	          13	
JTU910000000000000QUL         	2003	M04	          20	
JTU910000000000000QUL         	2003	M05	          20	
JTU910000000000000QUL         	2003	M06	          14	
JTU910000000000000QUL         	2003	M07	          20	
JTU910000000000000QUL         	2003	M08	          32	
JTU910000000000000QUL         	2003	M09	          16	
JTU910000000000000QUL         	2003	M10	          14	
JTU910000000000000QUL         	2003	M11	          17	
JTU910000000000000QUL         	2003	M12	          10	
JTU910000000000000QUL         	2003	M13	         214	
JTU910000000000000QUL         	2004	M01	          22	
JTU910000000000000QUL         	2004	M02	          22	
JTU910000000000000QUL         	2004	M03	          12	
JTU910000000000000QUL         	2004	M04	           9	
JTU910000000000000QUL         	2004	M05	          20	
JTU910000000000000QUL         	2004	M06	          11	
JTU910000000000000QUL         	2004	M07	          13	
JTU910000000000000QUL         	2004	M08	          18	
JTU910000000000000QUL         	2004	M09	          15	
JTU910000000000000QUL         	2004	M10	          15	
JTU910000000000000QUL         	2004	M11	          14	
JTU910000000000000QUL         	2004	M12	           8	
JTU910000000000000QUL         	2004	M13	         179	
JTU910000000000000QUL         	2005	M01	          11	
JTU910000000000000QUL         	2005	M02	          14	
JTU910000000000000QUL         	2005	M03	          11	
JTU910000000000000QUL         	2005	M04	          13	
JTU910000000000000QUL         	2005	M05	          11	
JTU910000000000000QUL         	2005	M06	          13	
JTU910000000000000QUL         	2005	M07	          17	
JTU910000000000000QUL         	2005	M08	          25	
JTU910000000000000QUL         	2005	M09	          23	
JTU910000000000000QUL         	2005	M10	          14	
JTU910000000000000QUL         	2005	M11	          14	
JTU910000000000000QUL         	2005	M12	          11	
JTU910000000000000QUL         	2005	M13	         177	
JTU910000000000000QUL         	2006	M01	          19	
JTU910000000000000QUL         	2006	M02	          15	
JTU910000000000000QUL         	2006	M03	          18	
JTU910000000000000QUL         	2006	M04	          20	
JTU910000000000000QUL         	2006	M05	          22	
JTU910000000000000QUL         	2006	M06	          21	
JTU910000000000000QUL         	2006	M07	          28	
JTU910000000000000QUL         	2006	M08	          42	
JTU910000000000000QUL         	2006	M09	          38	
JTU910000000000000QUL         	2006	M10	          12	
JTU910000000000000QUL         	2006	M11	          18	
JTU910000000000000QUL         	2006	M12	          14	
JTU910000000000000QUL         	2006	M13	         267	
JTU910000000000000QUL         	2007	M01	          19	
JTU910000000000000QUL         	2007	M02	          19	
JTU910000000000000QUL         	2007	M03	          20	
JTU910000000000000QUL         	2007	M04	          21	
JTU910000000000000QUL         	2007	M05	          25	
JTU910000000000000QUL         	2007	M06	          26	
JTU910000000000000QUL         	2007	M07	          30	
JTU910000000000000QUL         	2007	M08	          43	
JTU910000000000000QUL         	2007	M09	          40	
JTU910000000000000QUL         	2007	M10	          11	
JTU910000000000000QUL         	2007	M11	           8	
JTU910000000000000QUL         	2007	M12	           8	
JTU910000000000000QUL         	2007	M13	         270	
JTU910000000000000QUL         	2008	M01	          13	
JTU910000000000000QUL         	2008	M02	          10	
JTU910000000000000QUL         	2008	M03	           7	
JTU910000000000000QUL         	2008	M04	           7	
JTU910000000000000QUL         	2008	M05	           7	
JTU910000000000000QUL         	2008	M06	           7	
JTU910000000000000QUL         	2008	M07	           7	
JTU910000000000000QUL         	2008	M08	          16	
JTU910000000000000QUL         	2008	M09	          10	
JTU910000000000000QUL         	2008	M10	           6	
JTU910000000000000QUL         	2008	M11	           3	
JTU910000000000000QUL         	2008	M12	           5	
JTU910000000000000QUL         	2008	M13	          98	
JTU910000000000000QUL         	2009	M01	           5	
JTU910000000000000QUL         	2009	M02	           2	
JTU910000000000000QUL         	2009	M03	           4	
